Repository URL;Repository name;Repository owner;Stars;Created At;Updated At;Response Time;Response Size
https://github.com/coder/code-server;code-server;coder;66130;2019-02-27T16:50:41Z;2024-06-11T12:20:29Z;1.0436786651611327;256
https://github.com/anuraghazra/github-readme-stats;github-readme-stats;anuraghazra;65890;2020-07-09T10:34:22Z;2024-06-11T12:14:14Z;1.0359105110168456;270
https://github.com/rustdesk/rustdesk;rustdesk;rustdesk;65849;2020-09-28T15:36:08Z;2024-06-11T12:37:44Z;1.0269335746765136;256
https://github.com/nomic-ai/gpt4all;gpt4all;nomic-ai;65748;2023-03-27T18:49:32Z;2024-06-11T12:26:28Z;1.0891043186187743;255
https://github.com/Developer-Y/cs-video-courses;cs-video-courses;Developer-Y;65593;2016-10-21T17:02:11Z;2024-06-11T11:53:51Z;0.9359323024749756;267
https://github.com/vitejs/vite;vite;vitejs;65544;2020-04-21T05:03:57Z;2024-06-11T12:28:45Z;0.9602018833160401;250
https://github.com/fighting41love/funNLP;funNLP;fighting41love;65311;2018-08-21T11:20:39Z;2024-06-11T11:59:02Z;1.0370878219604491;260
https://github.com/redis/redis;redis;redis;65303;2009-03-21T22:32:25Z;2024-06-11T12:03:49Z;0.9793623924255371;250
https://github.com/nestjs/nest;nest;nestjs;65136;2017-02-04T20:12:52Z;2024-06-11T12:38:43Z;1.330962324142456;250
https://github.com/MunGell/awesome-for-beginners;awesome-for-beginners;MunGell;65059;2015-10-24T19:53:36Z;2024-06-11T12:11:58Z;1.4289642810821532;268
https://github.com/bregman-arie/devops-exercises;devops-exercises;bregman-arie;64411;2019-10-03T17:31:21Z;2024-06-11T12:00:30Z;1.015309953689575;268
https://github.com/webpack/webpack;webpack;webpack;64290;2012-03-10T10:08:14Z;2024-06-11T10:52:50Z;0.9792927742004395;254
https://github.com/protocolbuffers/protobuf;protobuf;protocolbuffers;64188;2014-08-26T15:52:15Z;2024-06-11T12:11:11Z;1.0558053493499755;263
https://github.com/expressjs/express;express;expressjs;64138;2009-06-26T18:56:01Z;2024-06-11T12:36:03Z;1.0620078086853026;256
https://github.com/josephmisiti/awesome-machine-learning;awesome-machine-learning;josephmisiti;64062;2014-07-15T19:11:19Z;2024-06-11T12:31:00Z;1.078765058517456;276
https://github.com/chartjs/Chart.js;Chart.js;chartjs;63775;2013-03-17T23:56:36Z;2024-06-11T11:33:51Z;1.1144839763641357;255
https://github.com/2dust/v2rayN;v2rayN;2dust;63000;2019-07-30T03:47:24Z;2024-06-11T11:53:04Z;1.109447145462036;251
https://github.com/FuelLabs/sway;sway;FuelLabs;62992;2021-01-19T20:54:33Z;2024-06-11T10:47:21Z;1.0823046207427978;252
https://github.com/microsoft/playwright;playwright;microsoft;62910;2019-11-15T18:32:42Z;2024-06-11T12:33:35Z;1.1924485206604003;259
https://github.com/openai/whisper;whisper;openai;62905;2022-09-16T20:02:54Z;2024-06-11T12:22:20Z;1.061243438720703;253
https://github.com/enaqx/awesome-react;awesome-react;enaqx;62812;2014-08-06T05:31:44Z;2024-06-11T12:35:16Z;1.05399169921875;258
https://github.com/kdn251/interviews;interviews;kdn251;62476;2017-02-14T18:19:25Z;2024-06-11T12:07:15Z;1.019504928588867;256
https://github.com/leonardomso/33-js-concepts;33-js-concepts;leonardomso;62451;2018-09-04T13:27:04Z;2024-06-11T12:09:27Z;0.9609393119812012;265
https://github.com/resume/resume.github.com;resume.github.com;resume;61573;2011-02-06T13:39:55Z;2024-06-11T05:22:05Z;1.561053419113159;263
https://github.com/twitter/the-algorithm;the-algorithm;twitter;61573;2023-03-27T14:57:57Z;2024-06-11T09:19:38Z;1.0689703464508056;260
https://github.com/ansible/ansible;ansible;ansible;61564;2012-03-06T14:58:02Z;2024-06-11T12:41:35Z;1.0676805019378661;254
https://github.com/syncthing/syncthing;syncthing;syncthing;61353;2013-11-26T09:48:21Z;2024-06-11T10:41:06Z;1.0621906757354735;258
https://github.com/strapi/strapi;strapi;strapi;61214;2015-09-30T15:34:48Z;2024-06-11T11:35:17Z;1.0419286727905273;252
https://github.com/keras-team/keras;keras;keras-team;61169;2015-03-28T00:35:42Z;2024-06-11T09:45:03Z;0.9770831108093262;255
https://github.com/grafana/grafana;grafana;grafana;61086;2013-12-11T15:59:56Z;2024-06-11T12:36:20Z;1.0589384078979491;254
https://github.com/junegunn/fzf;fzf;junegunn;61075;2013-10-23T16:04:23Z;2024-06-11T12:35:37Z;1.115585947036743;251
https://github.com/Anduin2017/HowToCook;HowToCook;Anduin2017;61069;2020-02-29T10:43:49Z;2024-06-11T11:58:55Z;1.1374513149261474;259
https://github.com/hoppscotch/hoppscotch;hoppscotch;hoppscotch;60935;2019-08-21T13:15:24Z;2024-06-11T12:40:38Z;1.299320363998413;260
https://github.com/lydiahallie/javascript-questions;javascript-questions;lydiahallie;60873;2019-06-12T08:26:27Z;2024-06-11T12:21:27Z;1.0602933406829833;271
https://github.com/shadcn-ui/ui;ui;shadcn-ui;60638;2023-01-04T12:43:27Z;2024-06-11T11:53:36Z;0.9404291152954102;251
https://github.com/reduxjs/redux;redux;reduxjs;60574;2015-05-29T23:53:15Z;2024-06-11T10:00:14Z;1.0334621906280517;252
https://github.com/python/cpython;cpython;python;60426;2017-02-10T19:23:51Z;2024-06-11T12:39:03Z;0.9747489929199219;253
https://github.com/socketio/socket.io;socket.io;socketio;60419;2010-03-11T18:24:48Z;2024-06-11T11:12:59Z;1.2322067260742187;257
https://github.com/binary-husky/gpt_academic;gpt_academic;binary-husky;60158;2023-03-20T09:05:13Z;2024-06-11T12:10:20Z;1.0393747329711913;264
https://github.com/atom/atom;atom;atom;60044;2012-01-20T18:18:21Z;2024-06-11T10:22:35Z;1.0708662509918212;248
https://github.com/ggerganov/llama.cpp;llama.cpp;ggerganov;60015;2023-03-10T18:58:00Z;2024-06-11T12:24:40Z;1.0909246444702148;258
https://github.com/apache/superset;superset;apache;59941;2015-07-21T18:55:34Z;2024-06-11T12:02:25Z;1.2008139133453368;254
https://github.com/kelseyhightower/nocode;nocode;kelseyhightower;59762;2018-02-06T23:54:00Z;2024-06-11T11:21:32Z;1.0727199554443358;261
https://github.com/ByteByteGoHq/system-design-101;system-design-101;ByteByteGoHq;59656;2023-09-18T20:52:03Z;2024-06-11T12:36:34Z;1.1119312286376952;269
https://github.com/ventoy/Ventoy;Ventoy;ventoy;59637;2020-03-10T15:19:19Z;2024-06-11T12:23:30Z;1.0536300182342528;252
https://github.com/adam-p/markdown-here;markdown-here;adam-p;59525;2012-05-13T03:27:22Z;2024-06-11T09:28:22Z;1.0851096153259276;259
https://github.com/3b1b/manim;manim;3b1b;59430;2015-03-22T18:50:58Z;2024-06-11T12:41:11Z;1.1816009521484374;249
https://github.com/xingshaocheng/architect-awesome;architect-awesome;xingshaocheng;59368;2018-04-06T13:30:58Z;2024-06-11T09:13:11Z;1.1530856132507323;270
https://github.com/apache/echarts;echarts;apache;59351;2013-04-03T03:18:59Z;2024-06-11T11:34:18Z;1.0520705223083495;253
https://github.com/h5bp/Front-end-Developer-Interview-Questions;Front-end-Developer-Interview-Questions;h5bp;59134;2012-02-09T23:34:10Z;2024-06-11T09:52:43Z;1.0692421436309814;283
https://github.com/lodash/lodash;lodash;lodash;59104;2012-04-07T04:11:46Z;2024-06-11T11:40:26Z;1.0154124736785888;252
https://github.com/tesseract-ocr/tesseract;tesseract;tesseract-ocr;59033;2014-08-12T18:04:59Z;2024-06-11T12:14:39Z;1.0778395175933837;262
https://github.com/jquery/jquery;jquery;jquery;58982;2009-04-03T15:20:14Z;2024-06-11T12:39:43Z;0.9489602088928223;252
https://github.com/awesomedata/awesome-public-datasets;awesome-public-datasets;awesomedata;58932;2014-11-20T06:20:50Z;2024-06-11T11:54:32Z;1.2221669197082519;274
https://github.com/angular/angular.js;angular.js;angular;58916;2010-01-06T00:34:37Z;2024-06-11T10:10:58Z;1.088901901245117;257
https://github.com/xtekky/gpt4free;gpt4free;xtekky;58677;2023-03-29T17:00:43Z;2024-06-11T12:17:08Z;1.1229433059692382;254
https://github.com/scikit-learn/scikit-learn;scikit-learn;scikit-learn;58605;2010-08-17T09:43:38Z;2024-06-11T10:48:51Z;1.0961917877197265;264
https://github.com/sdmg15/Best-websites-a-programmer-should-visit;Best-websites-a-programmer-should-visit;sdmg15;58561;2017-03-05T20:25:17Z;2024-06-11T12:31:38Z;1.0211600303649901;285
https://github.com/FuelLabs/fuel-core;fuel-core;FuelLabs;58357;2020-08-27T21:12:14Z;2024-06-11T10:25:27Z;0.9804538726806641;257
https://github.com/shadowsocks/shadowsocks-windows;shadowsocks-windows;shadowsocks;58030;2013-01-14T07:54:16Z;2024-06-11T11:23:31Z;1.1838141918182372;270
https://github.com/d2l-ai/d2l-zh;d2l-zh;d2l-ai;57945;2017-08-23T04:40:24Z;2024-06-11T10:48:21Z;1.1929835319519042;252
